IID pT_0.1 pT_0.2 pT_0.3 pT_0.4 pT_0.5 pT_0.6 pT_0.7 pT_0.8 pT_0.9 pT_1 pT_1.1
GSP_Buckner_HU_00861 -0.00000286029 -0.0000100925 -0.00000989793 -0.0000190841 -0.0000198031 -0.0000195945 -0.0000191938 -0.0000186937 -0.0000171535 -0.0000157039 -0.0000157039
GSP_Buckner_HU_00862 -0.0000983645 -0.00008563 -0.0000730436 -0.0000708681 -0.0000628937 -0.0000559894 -0.0000498899 -0.0000454933 -0.0000407869 -0.0000369128 -0.0000369128
GSP_Buckner_HU_00866 -0.000123248 -0.0000980833 -0.0000777964 -0.0000729421 -0.0000639027 -0.0000567621 -0.0000498222 -0.0000456475 -0.0000412327 -0.0000373938 -0.0000373938
GSP_Buckner_HU_00867 -0.000207474 -0.000133923 -0.000110986 -0.000100259 -0.0000855177 -0.0000758804 -0.0000673118 -0.0000611013 -0.0000551047 -0.0000498278 -0.0000498278
GSP_Buckner_HU_00868 -0.000173254 -0.00011347 -0.0000896685 -0.0000789181 -0.0000680558 -0.0000599439 -0.0000528613 -0.0000482106 -0.0000434712 -0.0000393825 -0.0000393825
GSP_Buckner_HU_00870 -0.000113975 -0.0000884237 -0.0000807701 -0.0000752888 -0.0000683821 -0.0000613829 -0.0000547074 -0.000050034 -0.0000452915 -0.0000410472 -0.0000410472
GSP_Buckner_HU_00872 -0.0000868464 -0.0000601786 -0.0000460582 -0.0000483191 -0.0000435942 -0.0000400288 -0.0000359386 -0.0000333589 -0.0000305059 -0.0000277147 -0.0000277147
GSP_Buckner_HU_00873 -0.000187265 -0.000125977 -0.000099108 -0.0000939533 -0.0000821445 -0.0000734064 -0.0000652564 -0.0000592254 -0.0000533393 -0.0000482217 -0.0000482217
GSP_Buckner_HU_00874 -0.000133388 -0.000105873 -0.0000849098 -0.0000808908 -0.0000708586 -0.0000631049 -0.0000562675 -0.0000516515 -0.0000467077 -0.0000422948 -0.0000422948
GSP_Buckner_HU_00875 -0.000144984 -0.000104684 -0.0000848097 -0.0000803002 -0.0000709727 -0.0000638985 -0.000056854 -0.0000521965 -0.0000470069 -0.0000425168 -0.0000425168
GSP_Buckner_HU_00876 -0.00014112 -0.000100066 -0.0000803319 -0.0000737745 -0.0000657516 -0.0000590214 -0.0000522444 -0.0000480392 -0.0000434221 -0.0000392984 -0.0000392984
GSP_Buckner_HU_00877 -0.0000792883 -0.0000452177 -0.0000368255 -0.0000406444 -0.0000374865 -0.0000337231 -0.0000298096 -0.000027809 -0.0000255009 -0.0000231859 -0.0000231859
GSP_Buckner_HU_00882 -0.0000884519 -0.0000587318 -0.0000457154 -0.0000483493 -0.0000432619 -0.0000388106 -0.0000342026 -0.0000314958 -0.000028689 -0.0000261638 -0.0000261638
GSP_Buckner_HU_00891 -0.000129398 -0.0000968679 -0.0000731405 -0.0000683727 -0.0000601418 -0.0000546498 -0.0000489736 -0.0000453917 -0.0000409909 -0.0000372219 -0.0000372219
GSP_Buckner_HU_00893 -0.000119129 -0.0000956465 -0.0000799061 -0.0000754972 -0.000068409 -0.0000615256 -0.0000553207 -0.0000507087 -0.0000460233 -0.0000416625 -0.0000416625
GSP_Buckner_HU_00895 -0.000142733 -0.0000981875 -0.0000749214 -0.0000699579 -0.000060523 -0.0000533665 -0.0000471529 -0.0000433572 -0.0000391072 -0.0000354078 -0.0000354078
GSP_Buckner_HU_00903 -0.000185559 -0.000131998 -0.000102582 -0.0000937784 -0.0000821068 -0.0000726219 -0.0000643336 -0.0000584394 -0.0000526667 -0.0000476954 -0.0000476954
GSP_Buckner_HU_00907 -0.000146713 -0.0000931984 -0.0000751068 -0.0000726942 -0.0000632896 -0.0000561256 -0.0000506448 -0.0000460965 -0.0000418167 -0.0000379093 -0.0000379093
GSP_Buckner_HU_00908 -0.000114451 -0.0000836384 -0.0000667085 -0.0000630458 -0.0000545493 -0.0000499386 -0.0000445541 -0.0000409021 -0.0000373233 -0.0000337821 -0.0000337821
GSP_Buckner_HU_00911 -0.000101801 -0.0000841973 -0.0000691732 -0.0000647802 -0.000058148 -0.0000527381 -0.0000475713 -0.0000436342 -0.0000392227 -0.0000355271 -0.0000355271
GSP_Buckner_HU_00916 -0.000207296 -0.000136345 -0.000106414 -0.0000971923 -0.0000840165 -0.0000731846 -0.000065122 -0.0000591364 -0.000053138 -0.000048066 -0.000048066
GSP_Buckner_HU_00917 -0.000129658 -0.0000998646 -0.0000847242 -0.0000792304 -0.000070288 -0.0000627651 -0.0000557996 -0.0000510536 -0.0000461659 -0.000041817 -0.000041817
GSP_Buckner_HU_00925 -0.000164091 -0.000112311 -0.0000933441 -0.0000851655 -0.0000760592 -0.0000678096 -0.0000600744 -0.0000545722 -0.0000491033 -0.0000444575 -0.0000444575
GSP_Buckner_HU_00929 -0.0000703108 -0.0000589646 -0.0000515546 -0.0000524393 -0.0000473251 -0.0000426209 -0.0000386169 -0.0000359735 -0.0000324495 -0.0000294575 -0.0000294575
GSP_Buckner_HU_00930 -0.000113577 -0.0000838247 -0.0000686344 -0.0000658212 -0.0000601229 -0.0000542863 -0.0000488103 -0.0000445735 -0.0000401719 -0.0000363457 -0.0000363457
GSP_Buckner_HU_00931 -0.000146365 -0.000107023 -0.0000865473 -0.0000805349 -0.000068705 -0.0000610501 -0.0000550169 -0.0000502853 -0.0000451473 -0.0000409498 -0.0000409498
GSP_Buckner_HU_00932 -0.000127739 -0.0000824895 -0.0000607958 -0.0000609277 -0.000053257 -0.0000488413 -0.0000436827 -0.0000402107 -0.0000364083 -0.0000329427 -0.0000329427
GSP_Buckner_HU_00935 -0.000142722 -0.0000915655 -0.0000723673 -0.0000638968 -0.000057026 -0.0000516666 -0.0000458586 -0.0000423032 -0.0000384868 -0.0000349284 -0.0000349284
GSP_Buckner_HU_00936 -0.000209123 -0.000148779 -0.000119396 -0.000107322 -0.0000910578 -0.0000807092 -0.0000715914 -0.0000649853 -0.0000586496 -0.0000531418 -0.0000531418
GSP_Buckner_HU_00937 -0.000147422 -0.000111561 -0.0000941665 -0.000090196 -0.0000811755 -0.0000728038 -0.0000650189 -0.000058736 -0.0000530018 -0.0000478677 -0.0000478677
GSP_Buckner_HU_00939 -0.0000663015 -0.0000410824 -0.0000370469 -0.0000420533 -0.0000372087 -0.0000337137 -0.0000311969 -0.000029155 -0.0000266249 -0.0000241867 -0.0000241867
GSP_Buckner_HU_00941 -0.000128228 -0.0000965622 -0.0000774839 -0.0000750708 -0.0000666685 -0.0000607326 -0.0000538172 -0.0000489992 -0.0000440762 -0.0000399374 -0.0000399374
GSP_Buckner_HU_00942 -0.000126217 -0.0000967136 -0.0000780663 -0.0000742566 -0.000066426 -0.0000592405 -0.0000524453 -0.0000480633 -0.0000432799 -0.0000392243 -0.0000392243
GSP_Buckner_HU_00945 -0.000136988 -0.0000908383 -0.0000731089 -0.0000698898 -0.0000627021 -0.0000555238 -0.0000496425 -0.0000453956 -0.0000413464 -0.0000375144 -0.0000375144
GSP_Buckner_HU_00946 -0.000134719 -0.000107871 -0.0000926169 -0.0000887828 -0.0000792473 -0.0000699543 -0.0000619982 -0.0000566351 -0.0000509902 -0.0000461308 -0.0000461308
GSP_Buckner_HU_00947 -0.00014717 -0.000118409 -0.0000999357 -0.0000944266 -0.0000834708 -0.0000757015 -0.0000674319 -0.0000618458 -0.0000556589 -0.0000503692 -0.0000503692
GSP_Buckner_HU_00950 -0.000161015 -0.000112051 -0.0000918821 -0.0000847902 -0.0000753564 -0.0000673599 -0.0000606397 -0.0000550694 -0.0000496723 -0.0000450108 -0.0000450108
GSP_Buckner_HU_00951 -0.000141321 -0.0000950131 -0.0000737249 -0.0000702152 -0.0000624725 -0.0000571465 -0.0000514229 -0.0000471978 -0.000042677 -0.0000386302 -0.0000386302
GSP_Buckner_HU_00952 -0.000137936 -0.000099816 -0.0000807984 -0.0000721518 -0.0000628664 -0.000056324 -0.0000503619 -0.0000460729 -0.0000418531 -0.000037896 -0.000037896
GSP_Buckner_HU_00957 -0.00009363 -0.0000636073 -0.0000542254 -0.000051949 -0.0000478977 -0.0000431709 -0.0000388233 -0.0000365201 -0.0000330717 -0.0000299017 -0.0000299017
GSP_Buckner_HU_00960 -0.000144817 -0.0000976721 -0.0000802876 -0.0000758081 -0.000066683 -0.0000590448 -0.0000526762 -0.0000481032 -0.0000433659 -0.0000392824 -0.0000392824
GSP_Buckner_HU_00961 -0.000111509 -0.000092231 -0.0000759005 -0.0000752427 -0.0000677293 -0.0000618719 -0.000054769 -0.0000496326 -0.0000449404 -0.0000406776 -0.0000406776
GSP_Buckner_HU_00965 -0.000116509 -0.0000761568 -0.0000681786 -0.0000689144 -0.000061757 -0.0000559376 -0.0000496399 -0.0000455506 -0.0000414098 -0.0000375384 -0.0000375384
GSP_Buckner_HU_00966 -0.00016092 -0.000109132 -0.0000859576 -0.000080973 -0.0000704841 -0.0000625698 -0.0000567759 -0.0000519109 -0.0000468852 -0.0000424259 -0.0000424259
GSP_Buckner_HU_00968 -0.000172893 -0.000133052 -0.0001051 -0.0000977541 -0.0000855841 -0.0000758415 -0.0000670145 -0.0000605364 -0.0000547289 -0.0000495196 -0.0000495196
GSP_Buckner_HU_00969 -0.000164803 -0.000130545 -0.000110811 -0.000104128 -0.0000903659 -0.0000794064 -0.0000697047 -0.0000637927 -0.0000574492 -0.0000519692 -0.0000519692
GSP_Buckner_HU_00970 -0.000161516 -0.000110167 -0.0000856874 -0.0000772576 -0.0000694521 -0.0000616461 -0.0000550317 -0.0000502688 -0.0000454466 -0.00004113 -0.00004113
GSP_Buckner_HU_00971 -0.000120366 -0.00007661 -0.0000586726 -0.0000571963 -0.0000529317 -0.0000484879 -0.0000431029 -0.0000399357 -0.0000361178 -0.0000326862 -0.0000326862
GSP_Buckner_HU_00974 -0.000190678 -0.000127633 -0.000096818 -0.0000850634 -0.0000736986 -0.0000658992 -0.000058254 -0.0000526632 -0.0000474681 -0.0000429339 -0.0000429339
GSP_Buckner_HU_00975 -0.000158166 -0.000118203 -0.0000992256 -0.0000912215 -0.0000807247 -0.0000711594 -0.0000640359 -0.0000582813 -0.0000524061 -0.0000473714 -0.0000473714
GSP_Buckner_HU_00977 -0.0000745516 -0.0000545338 -0.0000476462 -0.0000535401 -0.0000498156 -0.0000452484 -0.0000409313 -0.0000379787 -0.0000343219 -0.000031103 -0.000031103
GSP_Buckner_HU_00978 -0.000138323 -0.0000896512 -0.0000743413 -0.0000714561 -0.0000619335 -0.0000550404 -0.0000497153 -0.000045766 -0.0000412676 -0.0000373343 -0.0000373343
GSP_Buckner_HU_00979 -0.000131659 -0.000106448 -0.0000876636 -0.0000821269 -0.0000719947 -0.0000634363 -0.0000561184 -0.0000513222 -0.0000466266 -0.000042176 -0.000042176
GSP_Buckner_HU_00981 -0.000137839 -0.0000964477 -0.0000762254 -0.0000728224 -0.000063871 -0.0000581165 -0.000051777 -0.0000471525 -0.0000426294 -0.0000386085 -0.0000386085
GSP_Buckner_HU_00983 -0.000158846 -0.000114932 -0.0000889207 -0.0000811624 -0.0000712249 -0.0000633017 -0.0000560651 -0.0000515249 -0.000046704 -0.0000422701 -0.0000422701
GSP_Buckner_HU_00984 -0.000105261 -0.0000761435 -0.000063354 -0.0000629168 -0.0000563223 -0.0000494996 -0.0000444697 -0.0000410153 -0.0000369674 -0.0000335872 -0.0000335872
GSP_Buckner_HU_00988 -0.000173205 -0.000112118 -0.0000836477 -0.0000775488 -0.0000674995 -0.0000613969 -0.0000547234 -0.0000497072 -0.0000448691 -0.0000405921 -0.0000405921
GSP_Buckner_HU_00991 -0.0000779841 -0.0000670357 -0.0000535915 -0.0000532256 -0.0000490217 -0.0000455337 -0.0000411766 -0.0000384436 -0.0000349605 -0.000031761 -0.000031761
GSP_Buckner_HU_00995 -0.000145486 -0.000102995 -0.000080533 -0.000077447 -0.0000669738 -0.0000591334 -0.0000533393 -0.0000488792 -0.0000440107 -0.000039806 -0.000039806
GSP_Buckner_HU_00997 -0.000191905 -0.000141462 -0.000116855 -0.000106099 -0.0000910129 -0.0000798123 -0.0000705982 -0.0000639672 -0.0000576438 -0.0000521524 -0.0000521524
GSP_Buckner_HU_00999 -0.0000604234 -0.0000435355 -0.0000399498 -0.0000418996 -0.0000386914 -0.0000356886 -0.0000327789 -0.0000306389 -0.0000278444 -0.0000252766 -0.0000252766
GSP_Buckner_HU_01000 -0.000129812 -0.0000914014 -0.0000704236 -0.0000682393 -0.0000590287 -0.00005194 -0.0000452443 -0.00004143 -0.0000377028 -0.0000341286 -0.0000341286
GSP_Buckner_HU_01002 -0.000180337 -0.000117682 -0.0000827347 -0.000074917 -0.0000644518 -0.0000572649 -0.0000513487 -0.0000475752 -0.0000429337 -0.0000389253 -0.0000389253
GSP_Buckner_HU_01004 -0.000139571 -0.0000972829 -0.0000811184 -0.0000733877 -0.000065223 -0.0000585497 -0.0000522833 -0.0000480972 -0.0000434396 -0.0000393942 -0.0000393942
GSP_Buckner_HU_01006 -0.000157996 -0.000115096 -0.0000984066 -0.0000923371 -0.0000791304 -0.0000695557 -0.0000617439 -0.0000562709 -0.0000507052 -0.0000459399 -0.0000459399
GSP_Buckner_HU_01007 -0.000175724 -0.00011952 -0.0000883747 -0.0000825657 -0.0000736737 -0.0000654217 -0.0000582484 -0.0000535143 -0.0000482335 -0.0000436802 -0.0000436802
GSP_Buckner_HU_01011 -0.000152914 -0.00010939 -0.000087623 -0.0000829838 -0.0000745056 -0.0000665193 -0.0000592752 -0.0000540715 -0.0000488086 -0.0000442158 -0.0000442158
GSP_Buckner_HU_01012 -0.00013308 -0.0000935166 -0.0000739817 -0.0000674861 -0.000057837 -0.0000517652 -0.0000469102 -0.0000430674 -0.0000388977 -0.0000352504 -0.0000352504
GSP_Buckner_HU_01013 -0.000112171 -0.0000863801 -0.0000762126 -0.000070963 -0.000062537 -0.0000577705 -0.0000516034 -0.0000474449 -0.0000428599 -0.0000388588 -0.0000388588
GSP_Buckner_HU_01015 -0.000144564 -0.0000963723 -0.0000780728 -0.0000753645 -0.0000671833 -0.0000596813 -0.0000535449 -0.0000494328 -0.0000447993 -0.0000406373 -0.0000406373
GSP_Buckner_HU_01018 -0.000104009 -0.0000764358 -0.0000627049 -0.0000628062 -0.0000582076 -0.0000535205 -0.0000481551 -0.0000442983 -0.0000399719 -0.0000361995 -0.0000361995
GSP_Buckner_HU_01019 -0.000210642 -0.000153798 -0.000118631 -0.000104613 -0.0000892365 -0.0000783076 -0.0000690218 -0.0000623942 -0.0000561003 -0.0000506922 -0.0000506922
GSP_Buckner_HU_01022 -0.000136181 -0.0000910246 -0.0000710825 -0.0000686583 -0.0000578535 -0.0000510052 -0.0000455743 -0.0000418771 -0.0000379009 -0.0000343937 -0.0000343937
GSP_Buckner_HU_01023 -0.000173959 -0.000119674 -0.00009508 -0.0000892714 -0.0000766559 -0.0000678118 -0.0000604135 -0.0000547276 -0.000049486 -0.0000447947 -0.0000447947
GSP_Buckner_HU_01026 -0.000113544 -0.0000736768 -0.0000525479 -0.0000517878 -0.0000453861 -0.0000397886 -0.0000354062 -0.0000326521 -0.0000293913 -0.0000266448 -0.0000266448
GSP_Buckner_HU_01027 -0.000141276 -0.000100986 -0.0000757546 -0.0000702974 -0.0000610755 -0.0000543726 -0.0000484385 -0.000044411 -0.0000402424 -0.0000364613 -0.0000364613
GSP_Buckner_HU_01028 -0.000111785 -0.0000729618 -0.0000629537 -0.0000592038 -0.0000538712 -0.0000483787 -0.0000429296 -0.0000394329 -0.0000353948 -0.0000320772 -0.0000320772
GSP_Buckner_HU_01029 -0.000114266 -0.0000811345 -0.0000610144 -0.0000574963 -0.0000514423 -0.0000447676 -0.0000393939 -0.0000363154 -0.000032936 -0.0000299593 -0.0000299593
GSP_Buckner_HU_01031 -0.000128526 -0.0000940257 -0.0000742869 -0.0000676656 -0.0000580752 -0.0000523499 -0.0000474981 -0.0000438435 -0.0000396897 -0.0000360008 -0.0000360008
GSP_Buckner_HU_01032 -0.000156593 -0.000111114 -0.0000881871 -0.0000827567 -0.0000724581 -0.000065079 -0.0000577589 -0.0000526847 -0.0000474161 -0.0000429486 -0.0000429486
GSP_Buckner_HU_01035 -0.00013815 -0.000110152 -0.0000896848 -0.0000854203 -0.0000747863 -0.0000662805 -0.0000586355 -0.0000532973 -0.0000479356 -0.0000434359 -0.0000434359
GSP_Buckner_HU_01036 -0.000126902 -0.0000879258 -0.000070114 -0.0000683424 -0.000061006 -0.0000558111 -0.0000497479 -0.0000455456 -0.0000412015 -0.0000373134 -0.0000373134
GSP_Buckner_HU_01037 -0.0000838465 -0.0000562127 -0.0000515649 -0.0000550411 -0.0000511446 -0.0000466701 -0.0000427894 -0.0000396796 -0.0000362441 -0.0000328498 -0.0000328498
GSP_Buckner_HU_01038 -0.000158516 -0.000111347 -0.0000879722 -0.0000795943 -0.0000697032 -0.0000624569 -0.0000551542 -0.0000505387 -0.0000457132 -0.0000413713 -0.0000413713
GSP_Buckner_HU_01041 -0.000131052 -0.000110641 -0.0000926802 -0.0000822898 -0.0000738917 -0.0000661228 -0.0000593159 -0.0000543126 -0.0000490053 -0.0000443225 -0.0000443225
GSP_Buckner_HU_01042 -0.000016946 -0.0000148904 -0.0000158856 -0.0000248586 -0.0000262692 -0.0000247195 -0.0000225461 -0.000020817 -0.0000187509 -0.0000171421 -0.0000171421
GSP_Buckner_HU_01043 -0.0000829847 -0.0000593529 -0.000046476 -0.0000472265 -0.0000412908 -0.0000384384 -0.0000350847 -0.0000329431 -0.0000299441 -0.0000270723 -0.0000270723
GSP_Buckner_HU_01046 -0.000111455 -0.0000819831 -0.0000708911 -0.0000650175 -0.0000578516 -0.0000524765 -0.0000474936 -0.0000435679 -0.0000393024 -0.0000356052 -0.0000356052
GSP_Buckner_HU_01049 -0.0000991261 -0.0000796345 -0.0000646115 -0.0000633895 -0.0000569173 -0.0000522233 -0.0000466678 -0.0000433294 -0.0000396253 -0.0000358478 -0.0000358478
GSP_Buckner_HU_01052 -0.0000701882 -0.000048288 -0.000040649 -0.0000441952 -0.0000415261 -0.0000369422 -0.0000337909 -0.0000316808 -0.000028706 -0.0000261007 -0.0000261007
GSP_Buckner_HU_01053 -0.000141907 -0.0000978221 -0.0000790458 -0.0000756123 -0.0000644684 -0.0000571698 -0.0000508871 -0.0000465865 -0.0000422912 -0.0000382943 -0.0000382943
GSP_Buckner_HU_01054 -0.000169659 -0.000120543 -0.0000945838 -0.0000865419 -0.0000761277 -0.0000672239 -0.0000599742 -0.0000548897 -0.0000497403 -0.0000450338 -0.0000450338
GSP_Buckner_HU_01059 -0.000141408 -0.0000952811 -0.0000775559 -0.0000740501 -0.0000668276 -0.0000600473 -0.0000532994 -0.0000485138 -0.0000437603 -0.0000395703 -0.0000395703
GSP_Buckner_HU_01061 -0.000146963 -0.000112145 -0.0000886575 -0.0000828831 -0.0000727054 -0.0000660318 -0.0000590493 -0.0000538566 -0.0000486957 -0.0000440822 -0.0000440822
GSP_Buckner_HU_01062 -0.0000443661 -0.0000396504 -0.0000379422 -0.0000426087 -0.0000373395 -0.0000351934 -0.0000314299 -0.0000292719 -0.0000265697 -0.0000241716 -0.0000241716
GSP_Buckner_HU_01066 -0.0000940472 -0.0000612091 -0.0000505631 -0.0000525206 -0.0000468051 -0.0000424895 -0.0000391167 -0.0000369977 -0.0000336911 -0.0000305568 -0.0000305568
GSP_Buckner_HU_01068 -0.000148816 -0.0000991733 -0.000076489 -0.0000730229 -0.0000631855 -0.0000572831 -0.0000513169 -0.0000469451 -0.0000427487 -0.0000387104 -0.0000387104
GSP_Buckner_HU_01071 -0.0001341 -0.0000926625 -0.0000735767 -0.0000695651 -0.0000614143 -0.0000557607 -0.0000498227 -0.0000455867 -0.0000409433 -0.0000371947 -0.0000371947
GSP_Buckner_HU_01073 -0.000081334 -0.0000606955 -0.000045658 -0.0000444291 -0.000040161 -0.0000372244 -0.0000336376 -0.0000312402 -0.0000283315 -0.0000256626 -0.0000256626
GSP_Buckner_HU_01079 -0.0000600932 -0.0000487489 -0.0000381643 -0.0000429893 -0.0000379998 -0.0000365284 -0.0000328682 -0.0000311676 -0.0000281735 -0.0000256231 -0.0000256231
GSP_Buckner_HU_01080 -0.000106474 -0.0000773491 -0.0000641467 -0.0000629993 -0.0000566482 -0.0000499154 -0.0000443763 -0.0000407718 -0.0000371005 -0.0000336038 -0.0000336038
GSP_Buckner_HU_01083 -0.000196 -0.000135019 -0.000107447 -0.0000970226 -0.0000839741 -0.0000748889 -0.0000667773 -0.0000610409 -0.000055136 -0.0000498917 -0.0000498917
GSP_Buckner_HU_01088 -0.000145404 -0.000105481 -0.0000901162 -0.0000844434 -0.0000754339 -0.0000671366 -0.0000602771 -0.000055339 -0.000050125 -0.0000454577 -0.0000454577
GSP_Buckner_HU_01089 -0.000191188 -0.000132612 -0.000103415 -0.0000928992 -0.0000830367 -0.0000744543 -0.0000652989 -0.00005916 -0.0000533699 -0.0000482532 -0.0000482532
GSP_Buckner_HU_01091 -0.000129112 -0.00009759 -0.0000754601 -0.0000714406 -0.0000636445 -0.0000568215 -0.0000499569 -0.0000452253 -0.0000407768 -0.000036962 -0.000036962
GSP_Buckner_HU_01092 -0.000200661 -0.000139393 -0.000107571 -0.0000963956 -0.0000825377 -0.0000733177 -0.0000652813 -0.000058893 -0.0000530995 -0.0000480197 -0.0000480197
GSP_Buckner_HU_01093 -0.0000574479 -0.0000344214 -0.0000292499 -0.0000357717 -0.0000332367 -0.0000319519 -0.0000287257 -0.0000271014 -0.0000247913 -0.0000226276 -0.0000226276
GSP_Buckner_HU_01100 -0.000193411 -0.000130219 -0.0000999938 -0.0000936754 -0.0000817248 -0.0000713086 -0.0000628982 -0.0000571423 -0.00005135 -0.0000464536 -0.0000464536
GSP_Buckner_HU_01101 -0.00013582 -0.0000980849 -0.0000768573 -0.0000706345 -0.000061721 -0.0000562514 -0.0000504175 -0.000046444 -0.000042064 -0.000038125 -0.000038125
GSP_Buckner_HU_01103 -0.000132468 -0.0000943759 -0.0000732455 -0.0000672379 -0.0000588943 -0.0000523667 -0.0000465427 -0.0000427224 -0.0000387371 -0.0000351835 -0.0000351835
GSP_Buckner_HU_01104 -0.0000690611 -0.000053268 -0.0000413344 -0.0000435538 -0.0000393363 -0.000035104 -0.0000317843 -0.000029791 -0.0000271326 -0.000024661 -0.000024661
GSP_Buckner_HU_01105 -0.000113884 -0.000095237 -0.0000812009 -0.0000805904 -0.0000710022 -0.0000636215 -0.000056765 -0.0000518718 -0.0000470367 -0.0000425897 -0.0000425897
GSP_Buckner_HU_01106 -0.0000839658 -0.0000683794 -0.0000597212 -0.000057574 -0.0000510471 -0.0000464874 -0.0000421051 -0.0000391612 -0.0000354561 -0.0000320543 -0.0000320543
GSP_Buckner_HU_01107 -0.000117456 -0.000086801 -0.0000706055 -0.0000673412 -0.0000594815 -0.0000531377 -0.0000476475 -0.0000431211 -0.000038925 -0.0000352144 -0.0000352144
GSP_Buckner_HU_01109 -0.000129677 -0.0000906596 -0.000072104 -0.000068589 -0.0000620129 -0.0000563155 -0.0000505512 -0.0000465472 -0.0000421212 -0.000038185 -0.000038185
GSP_Buckner_HU_01110 -0.0000623243 -0.0000609265 -0.0000553913 -0.000057676 -0.0000525357 -0.0000477436 -0.0000433158 -0.0000399975 -0.0000361428 -0.0000327713 -0.0000327713
GSP_Buckner_HU_01112 -0.000151548 -0.0000966933 -0.0000772588 -0.0000725529 -0.0000626644 -0.0000572284 -0.0000512169 -0.0000470584 -0.0000427054 -0.0000386637 -0.0000386637
GSP_Buckner_HU_01113 -0.000138234 -0.000108164 -0.000092131 -0.0000880618 -0.0000759554 -0.0000688634 -0.0000601066 -0.0000553575 -0.0000497951 -0.0000450749 -0.0000450749
GSP_Buckner_HU_01117 -0.000120355 -0.0000895677 -0.0000745161 -0.0000710928 -0.0000655776 -0.0000599974 -0.0000539994 -0.0000498753 -0.0000449079 -0.0000406346 -0.0000406346
GSP_Buckner_HU_01118 -0.000117594 -0.0000699925 -0.0000590717 -0.0000577345 -0.0000508121 -0.0000466455 -0.0000418581 -0.000038558 -0.0000346582 -0.0000313614 -0.0000313614
GSP_Buckner_HU_01119 -0.000111596 -0.0000891192 -0.0000734398 -0.0000721049 -0.0000650004 -0.0000581426 -0.0000516018 -0.0000468274 -0.0000423587 -0.0000383603 -0.0000383603
GSP_Buckner_HU_01124 -0.000163639 -0.000106393 -0.0000850705 -0.0000755612 -0.0000660833 -0.0000580302 -0.0000516569 -0.0000477518 -0.0000432486 -0.0000391759 -0.0000391759
GSP_Buckner_HU_01126 -0.000101636 -0.0000585421 -0.0000535251 -0.0000528675 -0.0000494325 -0.0000437683 -0.0000393034 -0.0000364316 -0.0000330122 -0.0000299189 -0.0000299189
